,caseId,caseName,assetsClassifyCode,assetsClassifyName,assetsTypes,lawsReference,longitude,latitude,addresses,govInstitution,govDeptName,govDeptAddress,govDeptPhone,caseUrl,announcementList
0,19980430000001,嘉義仁武宮,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",《文化資產保存法》第二十七條。,120.45083109561618,23.481521309412692,"[{'itemNo': 1, 'cityName': '嘉義市', 'distName': '東區', 'address': '仁武里8鄰北榮街54號'}]",嘉義市政府文化局,文化資產科,嘉義市東區忠孝路275號,2788225#502,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980430000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980430000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '八七府民禮字第31251號', 'registerDate': '1998-04-30 00:00:00.0'}]"
1,20050308000001,嘉義西門長老教會禮拜堂,1.1.3,縣(市)定古蹟,"[{'code': 'A10', 'name': '教堂'}]",《文化資產保存法》第二十七條第一項辦理。,120.447471812389,23.4732069053089,"[{'itemNo': 1, 'cityName': '嘉義市', 'distName': '西區', 'address': '導民里15鄰垂楊路309號'}]",嘉義市文化局,文化資產科,嘉義市東區忠孝路275號,2719346,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20050308000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20050308000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第0940200321 號', 'registerDate': '2005-03-08 09:12:00.0'}]"
2,19981015000001,嘉義火車站,1.1.3,縣(市)定古蹟,"[{'code': 'A7', 'name': '車站'}]",《文化資產保存法》第二十七條規定辦理。,120.441122689871,23.4791122807799,"[{'itemNo': 1, 'cityName': '嘉義市', 'distName': '西區', 'address': '中山路528號'}]",嘉義市政府文化局,文化資產科,嘉義市東區忠孝路275號,2788225#502,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19981015000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19981015000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '八七府民禮字第79468號', 'registerDate': '1998-10-15 09:23:38.0'}, {'classification': '變更/修正', 'officialDocNo': '府授文資字第1135102297號', 'registerDate': '2024-05-20 15:37:25.166', 'note': '新增「轉車台遺構」、「驛事務室」及「車掌詰所」納入本市市定古蹟「嘉義火車站」範圍。'}]"
3,20000607000001,菸酒公賣局嘉義分局,1.1.3,縣(市)定古蹟,"[{'code': 'A6', 'name': '衙署'}]",《文化資產保存法》第二十七條規定辦理。,120.44051377230524,23.4768932504381,"[{'itemNo': 1, 'cityName': '嘉義市', 'distName': '東區', 'address': '中山路659號'}]",嘉義市政府文化局,文化資產科,嘉義市東區忠孝路275號,2788225#502,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20000607000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20000607000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '八九府文資字第202103號', 'registerDate': '2000-06-07 10:07:32.0'}]"
4,19850819000001,新竹鄭氏家廟,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文化資產保存法,120.965477057613,24.8099648424304,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '北門里北門街175號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:14:09.0'}]"
5,19850819000002,新竹長和宮,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文化資產保存法,120.964894898166,24.8085341795405,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '長和里北門街135號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:15:00.0'}]"
6,19850819000003,新竹都城隍廟,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文化資產保存法,120.965618922667,24.8042280491335,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '中山里中山路75號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000003"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000003</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:16:43.0'}]"
7,19850819000004,李錫金孝子坊,1.1.3,縣(市)定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",文化資產保存法,120.967501312792,24.7800921404622,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '東區', 'address': '明湖路486巷旁'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000004"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000004</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:12:11.0'}]"
8,19850819000005,張氏節孝坊,1.1.3,縣(市)定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",文化資產保存法,120.969941546255,24.8168815007243,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '國華街87號旁'}]",新竹市文化局,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000005"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000005</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 15:58:38.0'}, {'classification': '變更/修正', 'officialDocNo': '府授文資字第0990207363號', 'registerDate': '2010-06-14 00:00:00.0', 'note': '擴大古蹟所定著之土地範圍'}]"
9,19850819000006,蘇氏節孝坊,1.1.3,縣(市)定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",文化資產保存法,120.971669425988,24.8195329444009,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '湳雅街147巷45弄'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000006"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000006</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:15:45.0'}]"
10,19850819000007,楊氏節孝坊,1.1.3,縣(市)定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",文化資產保存法,120.964536607063,24.8030726891947,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '石坊里石坊街4號旁'}]",新竹市政府,新竹市文化局文化資產科,新竹市東區30054 新竹市東大路二段15巷1號,03-5319756　,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000007"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000007</a>","[{'classification': '指定/登錄', 'officialDocNo': '七四台內民字第338095號', 'registerDate': '1985-08-19 17:14:32.0'}]"
11,19980622000001,新竹州廳,1.1.1,國定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,120.968824017986,24.8067078903843,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '大同里中正路120號'}]",文化部,文化資產局,臺中市南區復興路三段362號,04-22295848#123,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980622000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980622000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '八七府民一字第151359號', 'registerDate': '1998-06-23 00:00:00.0'}]"
12,19981229000001,新竹水仙宮,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文化資產保存法,120.964988434093,24.8085702196558,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '長和里北門街135號'}]",新竹市文化局,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19981229000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19981229000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府民禮字第113763號', 'registerDate': '1998-12-29 17:08:31.0'}]"
13,20010531000001,香山火車站(前香山驛),1.1.3,縣(市)定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '火車站'}]",文資法,120.913850536248,24.7631260146099,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '香山區', 'address': '中華路5段349巷2弄7號'}]",新竹市文化局,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資第110945號', 'registerDate': '2001-05-31 00:00:00.0'}]"
14,20010531000002,新竹神社殘蹟及其附屬建築,1.1.3,縣(市)定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文資法,120.952634623826,24.7926571596203,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '崧嶺路122號'}]",新竹市文化局,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資第110945號', 'registerDate': '2001-05-31 17:05:38.0'}]"
15,20010531000003,新竹市役所,1.1.3,縣(市)定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文資法,120.970086053087,24.8063455913574,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '中央路116號'}]",新竹市文化局,文化資產課,新竹市東區30054 新竹市東大路二段15巷1號,03-5319756　,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000003"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20010531000003</a>","[{'classification': '指定/登錄', 'officialDocNo': '府文資第110946號', 'registerDate': '2001-05-31 17:07:42.0'}, {'classification': '變更/修正', 'officialDocNo': '府授文資字第1000208041號', 'registerDate': '2011-04-06 20:31:17.355', 'note': '正名新竹州市役所新竹市役所'}]"
16,20111104000001,李克承博士故居,1.1.3,縣(市)定古蹟,"[{'code': 'A3', 'name': '宅第'}]",符合古蹟指定及廢止審查辦法第2條指定基準，值得指定保存。,120.96417172061511,24.80153858958164,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市勝利路199號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20111104000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20111104000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1000208134號', 'registerDate': '2011-11-04 10:09:14.0'}]"
17,20120727000001,新竹少年刑務所演武場,1.1.3,縣(市)定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '演武場'}]",符合古蹟指定及廢止審查辦法第2條指定基準，值得指定保存。,120.959773,24.803876,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市廣州街20巷18、20號'}]",新竹市政府,新竹市文化局文化資產科, 300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20120727000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20120727000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1010208098號', 'registerDate': '2012-07-27 00:00:00.0'}, {'classification': '變更/修正', 'officialDocNo': '府授文資字第1020379982號', 'registerDate': '2013-11-15 00:00:00.0', 'note': '公告更改演武場古蹟本體面積及坐落地號變更'}]"
18,20130207000001,吉利第,1.1.3,縣(市)定古蹟,"[{'code': 'A3', 'name': '宅第'}]",符合文化資產保存法第14條、古蹟指定及廢止審查辦法第2條第1至6項指定基準。,120.965399,24.809886,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市北門街173號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1020208018號', 'registerDate': '2013-02-07 08:35:47.0'}]"
19,20130207000002,春官第,1.1.3,縣(市)定古蹟,"[{'code': 'A3', 'name': '宅第'}]",符合文化資產保存法第14條、古蹟指定及廢止審查辦法第2條第1至6項指定基準。,120.965364,24.809747,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市北門街167號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1020208019號', 'registerDate': '2013-02-07 08:35:26.0'}]"
20,20130207000003,康朗段防空碉堡,1.1.3,縣(市)定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '軍事設施'}]",符合文化資產保存法第14條、古蹟指定及廢止審查辦法第2條第1至6項指定基準。,120.947474,24.823867,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市康朗段283地號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000003"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000003</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1020208020號', 'registerDate': '2013-02-07 00:00:00.0'}]"
21,20130207000004,康樂段防空碉堡,1.1.3,縣(市)定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '軍事設施'}]",符合文化資產保存法第14條、古蹟指定及廢止審查辦法第2條第1至6項指定基準。,120.947474,24.823867,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市康樂段396-1地號（新竹市東大路三段335巷42號旁）'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000004"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130207000004</a>","[{'classification': '指定/登錄', 'officialDocNo': '府授文資字第1020208021號', 'registerDate': '2013-02-07 00:00:00.0'}]"
22,20130909000001,周益記,1.1.3,縣(市)定古蹟,"[{'code': 'A3', 'name': '宅第'}]",古蹟指定及廢止審查辦法第2條第1項至第6項指定基準。,120.9657,24.806233,"[{'itemNo': 1, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市北門街57號'}, {'itemNo': 2, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市北門街59號'}, {'itemNo': 3, 'cityName': '新竹市', 'distName': '北區', 'address': '新竹市北門街61號'}]",新竹市政府,新竹市文化局文化資產科,300新竹市北區中央路109號,03-5425079,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130909000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130909000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '竹市文資字第1020005802號', 'registerDate': '2013-09-09 14:26:00.0'}]"
23,20130226000001,觀音禪堂,1.1.2,直轄市定古蹟,"[{'code': 'A2', 'name': '寺廟'}]",文化資產保存法、古蹟指定及廢止審查辦法第2條第1項第1、3款指定基準,121.52262803270366,25.03939539745816,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '仁愛路一段21之33號'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130226000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130226000001</a>","[{'classification': '變更/修正', 'officialDocNo': '北市文化文資字第10830171271號', 'registerDate': '2019-05-08 00:00:00.0', 'note': '新增公告土地'}, {'classification': '指定/登錄', 'officialDocNo': '北市文化二字第10230301300號', 'registerDate': '2013-02-26 00:00:00.0', 'note': '指定'}]"
24,20140526000001,原大阪商船株式會社臺北支店,1.1.2,直轄市定古蹟,"[{'code': 'A16', 'name': '產業'}]",<<古蹟指定及廢止審查辦法>>第2條第1項第1、3、4、5款,121.51435161895111,25.046709300382272,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '忠孝西路一段70號'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20140526000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20140526000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '北市文化文資字第10330395500號', 'registerDate': '2014-05-26 00:00:00.0', 'note': '指定'}]"
25,19980903000001,臺北府城—東門、南門、小南門、北門,1.1.1,國定古蹟,"[{'code': 'A4', 'name': '城郭'}]",文化資產保存法,121.508138958664,25.0369019523157,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '東門：中山南路、信義路交叉路口，南門：公園路、愛國西路交叉路口，小南門：延平南路、愛國西路交叉路口，北門：忠孝西路、延平南路、博愛路、中華路交叉路口'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22177662,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980903000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980903000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺(87) 內民字第8787234號', 'registerDate': '1998-09-03 16:17:59.0'}]"
26,20130201000001,欽差行臺,1.1.2,直轄市定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,121.508655,25.0310042,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '南海路植物園西側(南海路53號)'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130201000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/20130201000001</a>","[{'classification': '變更/修正', 'officialDocNo': '北市文化二字第10230278400號', 'registerDate': '2013-02-01 00:00:00.0', 'note': '修正名稱'}, {'classification': '指定/登錄', 'officialDocNo': '台內民字第338093號', 'registerDate': '1985-08-19 00:00:00.0', 'note': '指定'}]"
27,19930205000001,原臺灣教育會館,1.1.2,直轄市定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '其他'}]",文化資產保存法,121.5137903,25.0316135,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '南海路54號'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19930205000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19930205000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺(82)內民字第8278365號', 'registerDate': '1993-02-05 00:00:00.0', 'note': '無'}]"
28,19850819000009,黃氏節孝坊,1.1.2,直轄市定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",<<古蹟指定及廢止審查辦法>>第2條第1項第1款,121.51584697072482,25.04304953721744,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '二二八紀念公園內'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000009"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000009</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺內民字第338095號', 'registerDate': '1985-08-19 00:00:00.0', 'note': '公告指定古蹟'}]"
29,19850819000010,急公好義坊,1.1.2,直轄市定古蹟,"[{'code': 'A11', 'name': '牌坊'}]",文化資產保存法,121.51433539898088,25.041210525458666,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '二二八紀念公園內'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000010"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19850819000010</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺內民字第338095號', 'registerDate': '1985-08-19 00:00:00.0', 'note': '無'}]"
30,19910524000001,勸業銀行舊廈,1.1.2,直轄市定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '銀行舊廈'}]",<<古蹟指定及廢止審查辦法>>第2條第1項第5款,121.5141637,25.0435651,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '襄陽路25號'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19910524000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19910524000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺內民字第921648號', 'registerDate': '1991-05-24 00:00:00.0', 'note': '無'}]"
31,19920814000001,臺北郵局,1.1.2,直轄市定古蹟,"[{'code': 'A19', 'name': '機關'}]",<<古蹟指定及廢止審查辦法>>第2條第1項第1、2、3款,121.51203766739896,25.047462405750228,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '忠孝西路1段118號'}]",臺北市政府文化局,文化資產科,臺北市信義區市府路1號4樓東北區,(02)2720-8889,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19920814000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19920814000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '台(81)內民字第8182727號', 'registerDate': '1992-08-14 00:00:00.0', 'note': '無'}, {'classification': '變更/修正', 'officialDocNo': '府文化二字第09402805800', 'registerDate': '2005-03-03 00:00:00.0', 'note': '公告地址、地號修正'}, {'classification': '變更/修正', 'officialDocNo': '北市文化文資字第11130108931', 'registerDate': '2022-03-15 00:00:00.0', 'note': '新增地號'}]"
32,19980610000001,臺灣總督府博物館,1.1.1,國定古蹟,"[{'code': 'A99', 'name': '其他設施', 'other': '博物館'}]",文化資產保存法,121.514990525448,25.0429313846194,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '襄陽路2號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22177662,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980610000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980610000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '台(87)內民字第8782422號', 'registerDate': '1998-06-10 00:00:00.0'}]"
33,19980730000001,總統府,1.1.1,國定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,121.512481,25.03997,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '重慶南路1段122號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22177662,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000001"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000001</a>","[{'classification': '指定/登錄', 'officialDocNo': '台內民字第8778042號', 'registerDate': '1998-07-30 09:31:02.0'}]"
34,19980730000002,監察院,1.1.1,國定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,121.51989,25.045425,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '忠孝東路1段2號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22295848-115,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000002"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000002</a>","[{'classification': '指定/登錄', 'officialDocNo': '台內民字第8778042號', 'registerDate': '1998-07-30 16:23:23.0'}]"
35,19980730000003,行政院,1.1.1,國定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,121.520121891479,25.0457593736325,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '忠孝東路1段1號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22295848＃123,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000003"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000003</a>","[{'classification': '指定/登錄', 'officialDocNo': '台內民字第8778042號', 'registerDate': '1998-07-30 09:26:43.0'}]"
36,19980730000004,臺北賓館,1.1.1,國定古蹟,"[{'code': 'A3', 'name': '宅第'}]",文化資產保存法,121.515877,25.039805,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '凱達格蘭大道1號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22177662,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000004"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000004</a>","[{'classification': '指定/登錄', 'officialDocNo': '臺(87) 內民字第8787235號', 'registerDate': '1998-07-30 16:22:45.0'}]"
37,19980730000005,司法大廈,1.1.1,國定古蹟,"[{'code': 'A6', 'name': '衙署'}]",文化資產保存法,121.512273,25.037825,"[{'itemNo': 1, 'cityName': '臺北市', 'distName': '中正區', 'address': '重慶南路1段124號'}]",文化部,文化資產局古蹟聚落組,臺中市南區復興路三段362號,04-22295848-115,"<a href=""http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000005"" target=""_blank"">http://nchdb.boch.gov.tw/assets/advanceSearch/monument/19980730000005</a>","[{'classification': '指定/登錄', 'officialDocNo': '台(87) 內民字第8778042號', 'registerDate': '1998-07-30 16:22:10.0'}]"
